datetime,instrument,0,confidence
2026-04-07,SH600011,-0.010154381,0.98486125
2026-04-07,SZ002230,-0.010226712,0.9874752
2026-04-07,SZ302132,-0.011638783,0.9858413
2026-04-07,SH688223,-0.011789091,0.97977644
2026-04-07,SH601136,-0.011955656,0.9866403
2026-04-07,SH600760,-0.012938596,0.9817614
2026-04-07,SH600415,-0.013126478,0.9860697
2026-04-07,SZ000725,-0.013349839,0.9867312
2026-04-07,SZ002648,-0.014932178,0.98734856
2026-04-07,SZ300896,-0.014951743,0.9834873
2026-04-07,SH688036,-0.01516331,0.98151726
2026-04-07,SH601985,-0.015964866,0.9860204
2026-04-07,SZ002466,-0.01635316,0.9850381
2026-04-07,SH601838,-0.019014262,0.9864535
2026-04-07,SH601088,-0.019091375,0.9788031
2026-04-07,SZ002600,-0.019458123,0.989924
2026-04-07,SZ300347,-0.020518236,0.9767642
2026-04-07,SZ002475,-0.020610325,0.98789316
2026-04-07,SH600362,-0.020801865,0.98942006
2026-04-07,SZ300394,-0.020892866,0.9767535
2026-04-07,SZ002493,-0.021823771,0.98017806
2026-04-07,SH600183,-0.022248216,0.98363966
2026-04-07,SH601006,-0.023000896,0.98515224
2026-04-07,SZ300999,-0.023162693,0.9886451
2026-04-07,SH601633,-0.023285203,0.981326
2026-04-07,SZ000661,-0.023478337,0.9796513
2026-04-07,SH688472,-0.025056526,0.9830426
2026-04-07,SH601857,-0.025780663,0.9854527
2026-04-07,SH601919,-0.025853183,0.9866477
2026-04-07,SZ301236,-0.02637088,0.9817
2026-04-07,SH601238,-0.027557231,0.9830487
2026-04-07,SH600938,-0.027633347,0.9841765
2026-04-07,SH688981,-0.027692422,0.98195684
2026-04-07,SH603296,-0.027821332,0.9807271
2026-04-07,SZ000568,-0.028381638,0.98590624
2026-04-07,SH600016,-0.028463207,0.9866688
2026-04-07,SZ000100,-0.028791547,0.9906865
2026-04-07,SH601872,-0.029772904,0.98101795
2026-04-07,SZ000858,-0.031454533,0.9849246
2026-04-07,SH600160,-0.03182952,0.9844583
2026-04-07,SH601818,-0.032710265,0.98151153
2026-04-07,SZ000938,-0.032751862,0.98614734
2026-04-07,SH600795,-0.03385365,0.9833888
2026-04-07,SZ002736,-0.03390489,0.980393
2026-04-07,SZ001965,-0.034913722,0.98852414
2026-04-07,SH600809,-0.036318954,0.97884387
2026-04-07,SZ000596,-0.03669353,0.9889143
2026-04-07,SZ300759,-0.036886174,0.983969
2026-04-07,SZ002916,-0.036948446,0.9872028
2026-04-07,SH600048,-0.037652776,0.9852535
2026-04-07,SH600438,-0.03790364,0.987445
2026-04-07,SH603019,-0.038075585,0.985369
2026-04-07,SH601390,-0.03953538,0.98987854
2026-04-07,SZ300476,-0.039950497,0.98433703
2026-04-07,SH600926,-0.040542193,0.98459363
2026-04-07,SH601360,-0.041075747,0.9776949
2026-04-07,SH601600,-0.04232406,0.98533255
2026-04-07,SZ300014,-0.044318847,0.97957224
2026-04-07,SH688256,-0.044389717,0.97997606
2026-04-07,SH601766,-0.04456479,0.9832669
2026-04-07,SH600104,-0.048017927,0.9851776
2026-04-07,SH601669,-0.04806378,0.9839117
2026-04-07,SH600803,-0.048075154,0.9859309
2026-04-07,SH688047,-0.050653785,0.98046434
2026-04-07,SH600150,-0.05098546,0.9850375
2026-04-07,SH601916,-0.051983736,0.98886615
2026-04-07,SH601186,-0.05343766,0.98586756
2026-04-07,SH600309,-0.054604556,0.9777059
2026-04-07,SH601618,-0.057432927,0.9849178
2026-04-07,SZ300498,-0.05776751,0.98373115
2026-04-07,SZ002311,-0.05937316,0.98591053
2026-04-07,SZ002074,-0.060083732,0.9821623
2026-04-07,SH601728,-0.06008439,0.9875252
2026-04-07,SH688303,-0.060525686,0.98401445
2026-04-07,SZ002463,-0.061398372,0.9877501
2026-04-07,SZ000301,-0.06280777,0.97924083
2026-04-07,SH600115,-0.066266574,0.9805401
2026-04-07,SH601800,-0.069775455,0.9865534
2026-04-07,SH605117,-0.069845624,0.983177
2026-04-07,SH601877,-0.07087314,0.98097116
2026-04-07,SZ002459,-0.072900444,0.9826125
2026-04-07,SH600219,-0.0733418,0.98480254
2026-04-07,SH600905,-0.07633413,0.9852663
2026-04-07,SH688041,-0.07781645,0.9844726
2026-04-07,SZ000876,-0.07890441,0.98713857
2026-04-07,SZ300308,-0.07944088,0.9873828
2026-04-07,SH600989,-0.08028209,0.9828561
2026-04-07,SH601138,-0.08094048,0.988255
2026-04-07,SH601808,-0.082203954,0.98300135
2026-04-07,SZ300316,-0.08265071,0.9808913
2026-04-07,SH688009,-0.083945364,0.98734516
2026-04-07,SH603993,-0.08406481,0.9820015
2026-04-07,SH600027,-0.0872459,0.9840785
2026-04-07,SH601058,-0.08799492,0.9821654
2026-04-07,SH601898,-0.09222552,0.97625536
2026-04-07,SZ300433,-0.09346107,0.9855332
2026-04-07,SZ000983,-0.09938191,0.9864153
2026-04-07,SH600176,-0.100758776,0.9856265
2026-04-07,SZ300408,-0.101021945,0.98310983
2026-04-07,SZ002714,-0.101369545,0.9887701
2026-04-07,SH601012,-0.1042594,0.98827296
2026-04-07,SH601236,-0.10437221,0.9870121
2026-04-07,SZ002938,-0.105996475,0.9812521
2026-04-07,SH688506,-0.10626926,0.9880966
2026-04-07,SH601225,-0.11300098,0.98786026
2026-04-07,SZ300122,-0.120683804,0.9887828
2026-04-07,SH600026,-0.12333463,0.9811075
2026-04-07,SH600188,-0.13496009,0.9836991
2026-04-07,SH600930,-0.13528484,0.977787
2026-04-07,SH600010,-0.1440166,0.9769083
2026-04-07,SZ300502,-0.14686096,0.9855693
2026-04-07,SH601868,-0.14730307,0.9766748
2026-04-07,SZ002384,-0.18070588,0.97708833
