datetime,instrument,0,confidence
2026-04-08,SH600660,0.014163703,0.9866939
2026-04-08,SZ002074,0.0130571425,0.98490477
2026-04-08,SH600029,0.013038091,0.9872428
2026-04-08,SH600893,0.012545064,0.98360795
2026-04-08,SZ002493,0.011829972,0.97332495
2026-04-08,SH600219,0.011619329,0.9748707
2026-04-08,SZ000807,0.011540122,0.97507054
2026-04-08,SH600741,0.011258222,0.98623013
2026-04-08,SH600875,0.008767493,0.9848653
2026-04-08,SH600886,0.008482866,0.9813493
2026-04-08,SH600150,0.00833036,0.9734663
2026-04-08,SH600941,0.007883973,0.98299235
2026-04-08,SZ302132,0.0072015226,0.9809058
2026-04-08,SH603019,0.007173218,0.97794026
2026-04-08,SZ000568,0.007081859,0.9758887
2026-04-08,SH601077,0.0067712143,0.9873985
2026-04-08,SH600309,0.006602071,0.97329026
2026-04-08,SH600584,0.006580949,0.98680973
2026-04-08,SH601995,0.0065220967,0.9836533
2026-04-08,SH600585,0.005755082,0.9772115
2026-04-08,SZ002600,0.0057515725,0.9792093
2026-04-08,SZ300274,0.0052479357,0.9805397
2026-04-08,SZ300750,0.0052177086,0.98187065
2026-04-08,SH601390,0.005048409,0.9844959
2026-04-08,SZ000425,0.0048785806,0.985688
2026-04-08,SH601229,0.003670171,0.98572713
2026-04-08,SZ000651,0.003629908,0.9881841
2026-04-08,SZ002463,0.0034483299,0.97691935
2026-04-08,SH600362,0.0031771585,0.9856894
2026-04-08,SH600028,0.0030042157,0.9842249
2026-04-08,SZ300308,0.00218039,0.97190994
2026-04-08,SH688082,0.0020301268,0.9833014
2026-04-08,SZ002230,0.001440905,0.9828172
2026-04-08,SZ300628,0.0011911094,0.98255664
2026-04-08,SH601088,-0.00016518682,0.9819249
2026-04-08,SZ000776,-0.00037098676,0.9860702
2026-04-08,SH688169,-0.0015240759,0.98107535
2026-04-08,SH600674,-0.0016033724,0.9866927
2026-04-08,SZ002625,-0.0016756505,0.9883586
2026-04-08,SZ000001,-0.0024711266,0.9841644
2026-04-08,SH600039,-0.0028949603,0.98201156
2026-04-08,SZ002916,-0.0032789335,0.9845786
2026-04-08,SH601018,-0.003296487,0.97887427
2026-04-08,SH600048,-0.003404446,0.9765315
2026-04-08,SH600031,-0.0040683076,0.9879489
2026-04-08,SZ000999,-0.005313568,0.9838448
2026-04-08,SH688111,-0.0063395947,0.98042864
2026-04-08,SH600588,-0.006392576,0.9884566
2026-04-08,SH600600,-0.0072079524,0.9828447
2026-04-08,SH600115,-0.007260196,0.9887671
2026-04-08,SZ300979,-0.007555872,0.9771327
2026-04-08,SH601857,-0.008059531,0.982088
2026-04-08,SH601009,-0.008330345,0.97832924
2026-04-08,SZ000768,-0.00919155,0.9823069
2026-04-08,SZ002466,-0.009518482,0.975417
2026-04-08,SZ001965,-0.010940403,0.99030554
2026-04-08,SH601186,-0.012194492,0.97878176
2026-04-08,SZ000166,-0.012643501,0.9817062
2026-04-08,SH601872,-0.012681425,0.98070574
2026-04-08,SH601633,-0.013221689,0.9828928
2026-04-08,SZ002736,-0.013270438,0.9718289
2026-04-08,SH601225,-0.013461493,0.98582953
2026-04-08,SH605117,-0.014001057,0.97693
2026-04-08,SH600025,-0.01481121,0.97943306
2026-04-08,SH601618,-0.01489532,0.98508716
2026-04-08,SH600999,-0.015088186,0.98243445
2026-04-08,SZ301236,-0.0152505785,0.98016775
2026-04-08,SZ300759,-0.01529146,0.98682797
2026-04-08,SZ002594,-0.017724901,0.98335636
2026-04-08,SH601898,-0.017757423,0.98598737
2026-04-08,SH601288,-0.019619837,0.98737574
2026-04-08,SZ002001,-0.019753948,0.9885683
